game_id,offense,last_drive_q2_clock,last_drive_q2_play_id,last_drive_q2,last_drive_end_event_q2,next_drive_q3_play_id,next_drive_q3,next_drive_end_event_q3
21004,CASU,00:01,4119434,8.0,END OF HALF,4119941,9.0,INTERCEPTION-TD
21004,MNST,00:45,4119431,6.0,INTERCEPTION,4119874,7.0,FIELD GOAL
21005,IANO,04:22,4079370,7.0,TOUCHDOWN,4079572,8.0,FIELD GOAL
21005,OHYO,00:40,4079475,7.0,END OF HALF,4079544,8.0,DOWNS
21006,MTUN,00:01,4078144,7.0,END OF HALF,4078147,8.0,TOUCHDOWN
21006,WAEA,01:37,4078132,7.0,INTERCEPTION,4078172,8.0,PUNT
21007,NYCN,02:01,4080207,5.0,INTERCEPTION,4081210,6.0,FIELD GOAL
21007,PABU,00:04,4080331,5.0,END OF HALF,4081203,6.0,PUNT
21008,NHDA,05:23,4088178,4.0,TOUCHDOWN,4088272,5.0,FUMBLE
21008,PAUN,00:12,4088243,5.0,END OF HALF,4088251,6.0,PUNT
21009,SDST,03:10,4080304,8.0,TOUCHDOWN,4080478,9.0,PUNT
21009,UTDX,00:10,4080360,8.0,END OF HALF,4080452,9.0,PUNT
21010,NYFO,02:03,4084068,6.0,PUNT,4084138,7.0,PUNT
21010,PALF,00:15,4084099,6.0,END OF HALF,4084118,7.0,TOUCHDOWN
21011,MAHA,01:36,4083484,7.0,PUNT,4083706,8.0,PUNT
21011,MAHC,00:40,4083652,9.0,END OF HALF,4083722,10.0,PUNT
21012,INST,02:33,4078357,5.0,PUNT,4078381,6.0,INTERCEPTION
21012,SDVE,01:07,4078369,6.0,END OF HALF,4078402,7.0,PUNT
21013,ILST,03:16,4081083,5.0,INTERCEPTION,4082094,6.0,PUNT
21013,MOSW,00:28,4081103,6.0,MISSED FG,4082105,7.0,PUNT
21014,NDST,06:30,4078842,5.0,PUNT,4079062,6.0,PUNT
21014,NDUN,03:21,4078892,5.0,END OF HALF,4079042,6.0,PUNT
21015,ILSO,01:01,4079586,7.0,PUNT,4079607,8.0,PUNT
21015,ILWE,00:24,4079600,7.0,END OF HALF,4079618,8.0,INTERCEPTION
21016,DEST,01:28,4086601,7.0,DOWNS,4086665,8.0,PUNT
21016,NYWA,00:29,4086657,8.0,END OF HALF,4086698,9.0,PUNT
21017,RIBR,01:55,4087081,6.0,PUNT,4087488,7.0,DOWNS
21017,RIBT,01:04,4087251,7.0,END OF HALF,4087361,8.0,PUNT
21018,ALST,00:18,4117599,7.0,END OF HALF,4117628,8.0,DOWNS
21018,FLAM,01:33,4117584,7.0,PUNT,4117660,8.0,MISSED FG
21019,MSVA,04:23,4247834,6.0,FIELD GOAL,4247852,7.0,MISSED FG
21019,NCCE,00:29,4247844,7.0,INTERCEPTION-TD,4249611,8.0,PUNT
21020,DCGT,03:27,4086720,5.0,TOUCHDOWN,4086788,6.0,TOUCHDOWN
21020,NYCG,01:09,4086747,5.0,DOWNS,4086870,6.0,MISSED FG
21021,NCEL,03:20,4119768,7.0,MISSED FG,4119962,8.0,TOUCHDOWN
21021,VARI,05:08,4119746,6.0,PUNT,4119942,7.0,PUNT
21022,NHUN,00:14,4359770,5.0,END OF HALF,4359798,6.0,PUNT
21022,VAJM,02:17,4359475,6.0,TOUCHDOWN,4359812,7.0,INTERCEPTION-TD
21023,NYST,00:15,4084885,7.0,END OF HALF,4086367,8.0,TOUCHDOWN
21023,RIUN,02:51,4084823,7.0,FIELD GOAL,4086535,8.0,FIELD GOAL
21024,CTSH,02:35,4082275,5.0,PUNT,4086173,6.0,PUNT
21024,DCHO,01:10,4082320,6.0,END OF HALF,4086180,7.0,PUNT
21025,FLSS,01:39,4114932,5.0,END OF HALF,4115076,6.0,DOWNS
21025,NCDA,04:44,4114919,4.0,TOUCHDOWN,4114945,5.0,TOUCHDOWN
21026,DEUN,00:10,4117805,7.0,END OF HALF,4118034,8.0,FIELD GOAL
21026,NYAB,01:27,4117788,7.0,PUNT,4118121,8.0,PUNT
21027,CADA,00:05,4069891,7.0,END OF HALF,4069964,8.0,PUNT
21027,IDUN,01:12,4069753,7.0,MISSED FG,4070125,8.0,PUNT
21028,AZNO,00:44,4059588,8.0,MISSED FG,4059880,9.0,TOUCHDOWN
21028,IDST,02:18,4059359,8.0,PUNT,4060290,9.0,FIELD GOAL
21029,NJPR,03:40,4085900,5.0,DOWNS,4086346,6.0,PUNT
21029,NYCL,01:27,4085919,5.0,MISSED FG,4086319,6.0,PUNT
21030,CTYA,06:55,4091108,5.0,MISSED FG,4091643,6.0,PUNT
21030,NHDA,00:48,4091357,5.0,END OF HALF,4091534,6.0,PUNT
21031,KYMU,00:18,4116706,7.0,END OF HALF,4116720,8.0,INTERCEPTION
21031,TNMR,01:52,4116695,6.0,PUNT,4116725,7.0,TOUCHDOWN
21032,ALJA,00:09,4096066,7.0,END OF HALF,4096278,8.0,PUNT
21032,TXSF,01:38,4095707,8.0,MISSED FG,4096395,9.0,TOUCHDOWN
21033,LASO,01:10,4374362,7.0,FIELD GOAL,4374451,8.0,TOUCHDOWN
21033,TXSO,03:36,4374351,6.0,TOUCHDOWN,4374436,7.0,TOUCHDOWN
21034,LANW,02:26,4182963,9.0,PUNT,4183122,10.0,PUNT
21034,TXHT,00:15,4183047,9.0,END OF HALF,4183074,10.0,PUNT
21035,NYCW,02:21,4117126,6.0,INTERCEPTION,4117214,7.0,PUNT
21035,PASF,00:44,4117180,6.0,FIELD GOAL,4117229,7.0,PUNT
21036,INVA,01:30,4117845,7.0,PUNT,4119122,8.0,PUNT
21036,MNST,00:30,4117856,7.0,END OF HALF,4117869,8.0,TOUCHDOWN
21037,LAGR,03:14,4120494,7.0,PUNT,4122428,8.0,PUNT
21037,MSAL,01:36,4121440,8.0,END OF HALF,4122461,9.0,FIELD GOAL
21038,CASA,00:50,4112022,6.0,PUNT,4112100,7.0,PUNT
21038,UTSO,04:58,4112007,6.0,PUNT,4112111,7.0,INTERCEPTION
21039,CADA,00:03,4094422,8.0,END OF HALF,4094498,9.0,INTERCEPTION
21039,IDST,01:10,4094105,7.0,TOUCHDOWN,4095037,8.0,PUNT
21040,TNCH,02:51,4115324,6.0,TOUCHDOWN,4115370,7.0,PUNT
21040,VAMI,00:10,4115352,8.0,END OF HALF,4115384,9.0,FUMBLE
21041,FLBC,02:11,4117061,7.0,TOUCHDOWN,4117195,8.0,PUNT
21041,MSVA,00:25,4117092,7.0,END OF HALF,4117118,8.0,PUNT
21042,SCCI,05:41,4115133,6.0,TOUCHDOWN,4115275,7.0,TOUCHDOWN
21042,TNEA,01:35,4115169,6.0,FIELD GOAL,4115236,7.0,TOUCHDOWN
21043,KYEA,01:00,4119882,7.0,TOUCHDOWN,4120059,8.0,FUMBLE
21043,TXAC,00:07,4119929,6.0,END OF HALF,4120026,7.0,PUNT
21044,TXLA,01:24,4094018,8.0,END OF HALF,4094479,9.0,PUNT
21044,TXSH,02:24,4093877,7.0,PUNT,4094235,8.0,PUNT
21045,PALE,00:40,4117641,7.0,PUNT,4117696,8.0,PUNT
21045,PAUN,00:12,4117662,7.0,END OF HALF,4117674,8.0,PUNT
21046,ALST,00:16,4115800,8.0,END OF HALF,4115807,9.0,PUNT
21046,ARPB,01:06,4115772,8.0,INTERCEPTION,4115823,9.0,FIELD GOAL
21047,MOSE,03:01,4116558,7.0,PUNT,4116894,8.0,PUNT
21047,TNAP,00:32,4116573,7.0,END OF HALF,4118223,8.0,INTERCEPTION
21048,DCHO,07:21,4121769,5.0,FIELD GOAL,4122296,6.0,TOUCHDOWN
21048,MDMO,00:09,4122085,5.0,END OF HALF,4122118,6.0,PUNT
21049,CTSH,03:10,4154744,6.0,FIELD GOAL,4154832,7.0,TOUCHDOWN
21049,MAMK,00:31,4154807,6.0,END OF HALF,4154819,7.0,PUNT
21050,CONO,01:49,4094828,7.0,TOUCHDOWN,4095137,8.0,TOUCHDOWN
21050,WAEA,00:13,4095081,7.0,END OF HALF,4095558,8.0,FIELD GOAL
21051,IADR,00:17,4114438,6.0,END OF HALF,4114462,7.0,PUNT
21051,OHDA,01:25,4114415,5.0,INTERCEPTION,4114508,6.0,TOUCHDOWN
21052,NCCM,01:02,4151692,7.0,TOUCHDOWN,4153008,8.0,DOWNS
21052,NCGW,00:06,4151896,7.0,END OF HALF,4153063,8.0,DOWNS
21053,PARM,01:12,4095825,8.0,FIELD GOAL,4096279,9.0,PUNT
21053,SCCH,01:38,4095687,8.0,PUNT,4096759,9.0,PUNT
21054,GAKS,01:08,4150254,7.0,FIELD GOAL,4150356,8.0,TOUCHDOWN
21054,VAHI,03:26,4150162,6.0,TOUCHDOWN,4150288,7.0,FIELD GOAL
21055,ALNO,00:19,4150925,6.0,END OF HALF,4151160,7.0,TOUCHDOWN
21055,NCAT,04:11,4150894,5.0,FUMBLE,4151152,6.0,INTERCEPTION
21056,KYMO,02:50,4153539,7.0,DOWNS,4154293,8.0,PUNT
21056,SCPR,01:05,4153548,8.0,END OF HALF,4154279,9.0,DOWNS
21057,LANI,00:33,4145907,7.0,END OF HALF,4146334,8.0,TOUCHDOWN
21057,LASE,04:01,4145866,6.0,FIELD GOAL,4146089,7.0,INTERCEPTION-TD
21058,MOSW,00:04,4114113,7.0,END OF HALF,4114142,8.0,TOUCHDOWN
21058,OHYO,04:05,4114036,7.0,TOUCHDOWN,4115478,8.0,PUNT
21059,FLSS,08:14,4117227,5.0,FIELD GOAL,4117731,6.0,MISSED FG
21059,NYMR,01:38,4117540,5.0,END OF HALF,4117672,6.0,PUNT
21060,SCFU,02:38,4113849,6.0,TOUCHDOWN,4113928,7.0,TOUCHDOWN
21060,SCWO,00:29,4113904,6.0,END OF HALF,4113918,7.0,PUNT
21061,GAME,00:53,4113797,6.0,PUNT,4113821,7.0,PUNT
21061,NCWE,01:41,4113784,6.0,PUNT,4113840,7.0,TOUCHDOWN
21062,IDUN,05:39,4116135,6.0,TOUCHDOWN,4116225,7.0,PUNT
21062,ORPS,01:11,4116149,6.0,TOUCHDOWN,4116217,7.0,DOWNS
21063,CASL,00:06,4099113,8.0,END OF HALF,4099813,9.0,INTERCEPTION-TD
21063,MTST,02:44,4098613,7.0,TOUCHDOWN,4099275,8.0,MISSED FG
21064,CASU,05:28,4120627,5.0,PUNT,4120670,6.0,FIELD GOAL
21064,INBU,00:37,4120650,5.0,END OF HALF,4120656,6.0,PUNT
21065,NYFO,00:51,4121039,6.0,TOUCHDOWN,4121109,7.0,PUNT
21065,NYWA,00:12,4121079,7.0,END OF HALF,4121137,8.0,DOWNS
21066,ILWE,03:23,4111915,6.0,MISSED FG,4111926,7.0,PUNT
21066,INST,04:19,4111911,6.0,TOUCHDOWN,4111934,7.0,TOUCHDOWN
21067,CTCE,00:45,4120549,7.0,DOWNS,4120601,8.0,SAFETY
21067,NYCL,00:15,4120568,6.0,END OF HALF,4120581,7.0,PUNT
21068,MAHA,01:13,4114836,7.0,END OF HALF,4114854,8.0,TOUCHDOWN
21068,NYCN,02:11,4114826,8.0,MISSED FG,4116910,9.0,FIELD GOAL
21069,NDUN,02:32,4113609,5.0,PUNT,4113713,6.0,PUNT
21069,SDVE,01:08,4113631,6.0,END OF HALF,4113724,7.0,TOUCHDOWN
21070,IANO,00:23,4112142,7.0,END OF HALF,4112152,8.0,PUNT
21070,NDST,03:00,4112098,7.0,FIELD GOAL,4112184,8.0,TOUCHDOWN
21071,NJMO,05:13,4112210,4.0,TOUCHDOWN,4112268,5.0,TOUCHDOWN
21071,NJPR,01:00,4112240,5.0,FIELD GOAL,4112395,6.0,PUNT
21072,ILSO,02:31,4116043,7.0,PUNT,4116053,8.0,PUNT
21072,SDST,00:11,4116051,8.0,END OF HALF,4116058,9.0,INTERCEPTION
21073,MTUN,01:10,4113113,7.0,DOWNS,4113144,8.0,MISSED FG
21073,UTDX,00:04,4113131,8.0,END OF HALF,4113171,9.0,PUNT
21074,DEST,00:16,4140402,8.0,TOUCHDOWN,4144390,9.0,TOUCHDOWN
21074,VALY,00:07,4140416,9.0,END OF HALF,4144387,10.0,INTERCEPTION
21075,PABU,00:17,4122303,4.0,END OF HALF,4122611,5.0,PUNT
21075,PALF,00:59,4119647,4.0,PUNT,4122661,5.0,PUNT
21076,FLAM,02:07,4366586,6.0,TOUCHDOWN,4370784,7.0,TOUCHDOWN
21076,SCST,01:07,4366710,7.0,END OF HALF,4370939,8.0,FUMBLE
21077,ALAM,00:19,4115362,7.0,END OF HALF,4115718,8.0,PUNT
21077,MSJA,03:56,4115322,5.0,TOUCHDOWN,4115644,6.0,TOUCHDOWN
21078,NCCE,00:29,4122164,7.0,END OF HALF,4122771,8.0,PUNT
21078,TNTC,01:54,4122032,6.0,PUNT,4122618,7.0,PUNT
21079,MEUN,02:35,4116434,5.0,TOUCHDOWN,4116461,6.0,MISSED FG
21079,NCEL,00:30,4116450,6.0,END OF HALF,4119279,7.0,TOUCHDOWN
21080,PADU,03:52,4145610,6.0,TOUCHDOWN,4145769,7.0,PUNT
21080,RIBT,00:20,4145698,7.0,END OF HALF,4145843,8.0,TOUCHDOWN
21081,DEUN,00:56,4121020,5.0,INTERCEPTION,4121088,6.0,TOUCHDOWN
21081,RIUN,00:51,4121025,5.0,FIELD GOAL,4121071,6.0,PUNT
21082,MDTO,00:19,4154579,4.0,MISSED FG,4155362,5.0,TOUCHDOWN
21082,NYST,01:59,4154532,3.0,DOWNS,4155259,4.0,PUNT
21083,NYAB,01:44,4149035,5.0,TOUCHDOWN,4150053,6.0,FUMBLE-TD
21083,VAWM,00:44,4149082,5.0,END OF HALF,4150039,6.0,TOUCHDOWN
21084,PAVI,00:02,4113289,6.0,END OF HALF,4113291,7.0,FIELD GOAL
21084,VAJM,05:37,4113257,6.0,FIELD GOAL,4113691,7.0,PUNT
21085,NYCG,01:04,4160086,6.0,END OF HALF,4160366,7.0,PUNT
21085,RIBR,05:30,4158703,5.0,FUMBLE,4161237,6.0,INTERCEPTION
21086,NYMR,03:05,4150762,5.0,END OF HALF,4151040,6.0,DOWNS
21086,OHDA,05:13,4150743,6.0,PUNT,4151058,7.0,PUNT
21087,TNCH,00:22,4145801,4.0,END OF HALF,4145809,5.0,PUNT
21087,TNEA,04:40,4145768,4.0,PUNT,4145822,5.0,PUNT
21088,VALY,02:43,4181048,10.0,TOUCHDOWN,4181179,11.0,INTERCEPTION
21088,VANO,00:10,4181080,9.0,END OF HALF,4181086,10.0,TOUCHDOWN
21089,ARCE,04:03,4147385,7.0,TOUCHDOWN,4147411,8.0,PUNT
21089,KYEA,00:14,4147406,8.0,END OF HALF,4147433,9.0,FIELD GOAL
21090,TXTA,04:10,4189394,6.0,TOUCHDOWN,4189612,7.0,PUNT
21090,UTDX,00:10,4189571,7.0,END OF HALF,4189669,8.0,INTERCEPTION
21091,FLSS,02:15,4180738,8.0,DOWNS,4180985,9.0,DOWNS
21091,MNST,00:05,4180775,9.0,END OF HALF,4180990,10.0,TOUCHDOWN
21092,LANI,03:26,4153763,4.0,INTERCEPTION,4153915,5.0,DOWNS
21092,TXIW,04:51,4153658,4.0,TOUCHDOWN,4153939,5.0,PUNT
21093,KYMU,03:59,4148861,4.0,FIELD GOAL,4148963,5.0,PUNT
21093,MOSE,06:57,4148851,4.0,PUNT,4148973,5.0,PUNT
21094,IDST,00:15,4131875,7.0,END OF HALF,4131974,8.0,INTERCEPTION
21094,ORPS,01:21,4131447,7.0,TOUCHDOWN,4132144,8.0,TOUCHDOWN
21095,GAME,04:24,4147346,9.0,MISSED FG,4147439,10.0,INTERCEPTION
21095,VAMI,00:33,4147366,8.0,END OF HALF,4147392,9.0,TOUCHDOWN
21096,INBU,02:19,4178489,7.0,PUNT,4178611,8.0,PUNT
21096,KYMO,01:13,4178506,7.0,FIELD GOAL,4178530,8.0,TOUCHDOWN
21097,CASU,05:27,4155020,5.0,PUNT,4155360,6.0,FIELD GOAL
21097,IADR,00:35,4155172,5.0,END OF HALF,4155188,6.0,MISSED FG
21098,MAMK,03:01,4145376,5.0,TOUCHDOWN,4145757,6.0,INTERCEPTION
21098,NYCW,00:34,4145523,6.0,FIELD GOAL,4145842,7.0,PUNT
21099,MTST,02:02,4122640,5.0,END OF HALF,4122716,6.0,PUNT
21099,UTWB,03:43,4122606,5.0,PUNT,4122772,6.0,FUMBLE
21100,CADA,00:22,4137258,7.0,END OF HALF,4137489,8.0,INTERCEPTION
21100,CONO,02:15,4137012,7.0,DOWNS,4137651,8.0,PUNT
21101,CASA,02:37,4146320,5.0,PUNT,4146484,6.0,TOUCHDOWN
21101,MTUN,01:18,4146351,5.0,MISSED FG,4146475,6.0,FUMBLE
21102,AZNO,00:36,4145736,7.0,MISSED FG,4146142,8.0,TOUCHDOWN
21102,UTSO,01:36,4145727,7.0,PUNT,4146194,8.0,TOUCHDOWN
21103,FLBC,01:50,4178768,7.0,DOWNS,4178950,8.0,PUNT
21103,TXPV,00:02,4178804,8.0,END OF HALF,4178971,9.0,PUNT
21104,SCCI,00:22,4147130,8.0,MISSED FG,4147147,9.0,MISSED FG
21104,SCFU,01:31,4147105,8.0,PUNT,4147174,9.0,PUNT
21105,TXAC,01:37,4148406,7.0,END OF HALF,4148419,8.0,TOUCHDOWN
21105,TXLA,04:23,4148391,7.0,FIELD GOAL,4148451,8.0,DOWNS
21106,LASE,01:22,4154967,5.0,TOUCHDOWN,4154994,6.0,TOUCHDOWN
21106,TXHT,00:48,4154978,7.0,END OF HALF,4155062,8.0,PUNT
21107,TNAI,09:54,4151078,4.0,FUMBLE,4151222,5.0,PUNT
21107,TNTC,05:18,4151125,4.0,FIELD GOAL,4151169,5.0,PUNT
21108,MEUN,03:17,4148583,5.0,TOUCHDOWN,4149103,6.0,TOUCHDOWN
21108,VAWM,00:40,4149060,6.0,MISSED FG,4149085,7.0,PUNT
21109,PASF,01:22,4148832,6.0,PUNT,4148980,7.0,PUNT
21109,RIBT,00:10,4148856,6.0,END OF HALF,4148871,7.0,DOWNS
21110,ILEA,01:36,4151218,8.0,PUNT,4151306,9.0,PUNT
21110,TNMR,07:48,4151113,6.0,TOUCHDOWN,4151250,7.0,MISSED FG
21111,LAGR,00:29,4206253,7.0,FIELD GOAL,4206326,8.0,INTERCEPTION
21111,TXSO,01:38,4206189,7.0,FUMBLE,4206446,8.0,INTERCEPTION-TD
21112,MSAL,00:06,4177624,6.0,END OF HALF,4177758,7.0,FIELD GOAL
21112,MSVA,01:42,4177608,5.0,FIELD GOAL,4177754,6.0,DOWNS
21113,MDMO,03:31,4186385,10.0,DOWNS,4186437,11.0,FUMBLE
21113,SCST,01:07,4186398,9.0,END OF HALF,4186426,10.0,PUNT
21114,ALSM,05:16,4145023,7.0,TOUCHDOWN,4145174,8.0,PUNT
21114,SCWO,01:23,4145133,7.0,END OF HALF,4145155,8.0,TOUCHDOWN
21115,LAMC,00:19,4149077,8.0,END OF HALF,4149150,9.0,TOUCHDOWN
21115,LANW,02:19,4149059,8.0,PUNT,4149137,9.0,PUNT
21116,SCCH,03:57,4132535,7.0,TOUCHDOWN,4132827,8.0,PUNT
21116,VAHI,00:43,4132773,8.0,END OF HALF,4133185,9.0,PUNT
21117,NCCM,02:34,4148327,7.0,INTERCEPTION,4149219,8.0,MISSED FG
21117,NJMO,00:42,4148366,8.0,END OF HALF,4149253,9.0,DOWNS
21118,CTCE,01:26,4150335,5.0,END OF HALF,4150430,6.0,FIELD GOAL
21118,CTSH,01:58,4150328,5.0,INTERCEPTION,4150476,6.0,FIELD GOAL
21119,NCDA,00:01,4150847,7.0,END OF HALF,4150926,8.0,TOUCHDOWN
21119,SCPR,03:39,4150792,7.0,TOUCHDOWN,4150934,8.0,DOWNS
21120,GAKS,00:05,4149992,6.0,END OF HALF,4150879,7.0,PUNT
21120,NCAT,00:28,4149983,6.0,PUNT,4150940,7.0,PUNT
21121,ALNO,00:07,4154024,9.0,END OF HALF,4154049,10.0,PUNT
21121,PARM,01:34,4153982,7.0,FIELD GOAL,4154031,8.0,PUNT
21122,IDUN,02:18,4153318,6.0,DOWNS,4153389,7.0,MISSED FG
21122,WAEA,00:21,4153351,7.0,END OF HALF,4153397,8.0,TOUCHDOWN
21123,NYAB,00:24,4149899,8.0,INTERCEPTION,4149904,9.0,MISSED FG
21123,PAVI,05:48,4149877,7.0,FIELD GOAL,4149915,8.0,INTERCEPTION
21124,ILST,03:53,4147683,5.0,DOWNS,4147698,6.0,MISSED FG
21124,NDST,00:42,4147691,6.0,FIELD GOAL,4147707,7.0,DOWNS
21125,NJPR,00:23,4152820,5.0,END OF HALF,4154581,6.0,TOUCHDOWN
21125,RIBR,05:16,4152431,5.0,TOUCHDOWN,4154610,6.0,PUNT
21126,NHDA,02:35,4147146,5.0,MISSED FG,4147215,6.0,TOUCHDOWN
21126,NHUN,00:58,4147173,5.0,END OF HALF,4147194,6.0,PUNT
21127,DCGT,00:29,4145454,8.0,END OF HALF,4145513,9.0,PUNT
21127,MAHC,01:56,4145413,6.0,PUNT,4145464,7.0,PUNT
21128,INST,00:40,4145193,6.0,END OF HALF,4145238,7.0,PUNT
21128,MOSW,01:11,4145181,7.0,TOUCHDOWN,4145232,8.0,PUNT
21129,MAHA,01:37,4146882,6.0,FIELD GOAL,4146898,7.0,FIELD GOAL
21129,PALF,00:26,4146893,6.0,END OF HALF,4146903,7.0,INTERCEPTION
21130,ILSO,00:47,4148246,7.0,INTERCEPTION,4148281,8.0,PUNT
21130,NDUN,00:26,4148250,7.0,TOUCHDOWN,4148294,8.0,MISSED FG
21131,MDTO,00:14,4150549,6.0,END OF HALF,4150556,7.0,PUNT
21131,RIUN,05:56,4150510,6.0,MISSED FG,4150580,7.0,PUNT
21132,NYCL,00:36,4181377,6.0,END OF HALF,4181390,7.0,PUNT
21132,PAUN,02:16,4181351,6.0,TOUCHDOWN,4181386,7.0,PUNT
21133,IANO,03:57,4147973,6.0,FUMBLE,4148012,7.0,TOUCHDOWN
21133,SDVE,01:24,4147980,7.0,FIELD GOAL,4148040,8.0,PUNT
21134,NYFO,00:05,4145500,11.0,END OF HALF,4145517,12.0,FUMBLE
21134,PABU,01:18,4145478,11.0,DOWNS,4145560,12.0,PUNT
21135,ILWE,03:38,4141383,6.0,PUNT,4142576,7.0,PUNT
21135,SDST,01:19,4141538,7.0,FIELD GOAL,4142934,8.0,TOUCHDOWN
21136,ALAM,03:23,4153680,6.0,PUNT,4153755,7.0,TOUCHDOWN
21136,FLAM,00:23,4153723,8.0,,4153846,9.0,PUNT
21137,ALST,02:51,4147748,7.0,END OF HALF,4147784,8.0,PUNT
21137,MSJA,05:30,4147736,5.0,PUNT,4147762,6.0,TOUCHDOWN
21138,ARPB,04:49,4128885,6.0,PUNT,4129561,7.0,PUNT
21138,LASO,02:26,4129096,7.0,END OF HALF,4129392,8.0,TOUCHDOWN
21139,DEUN,02:33,4178466,6.0,FIELD GOAL,4178534,7.0,PUNT
21139,NYST,01:30,4178484,6.0,END OF HALF,4178499,7.0,FUMBLE
21140,VAJM,02:55,4154211,6.0,FUMBLE,4154236,7.0,PUNT
21140,VARI,01:18,4154226,7.0,END OF HALF,4154243,8.0,FUMBLE
21141,NYCG,02:29,4174768,4.0,TOUCHDOWN,4175147,5.0,INTERCEPTION-TD
21141,NYCN,00:33,4175029,6.0,END OF HALF,4176566,7.0,DOWNS
21142,MOSE,00:29,4184566,6.0,END OF HALF,4184949,7.0,PUNT
21142,TNMR,01:47,4184492,6.0,TOUCHDOWN,4184615,7.0,TOUCHDOWN
21143,CTSH,00:49,4185347,6.0,MISSED FG,4187588,7.0,PUNT
21143,PADU,03:08,4185301,6.0,FUMBLE,4187631,7.0,PUNT
21144,INBU,00:12,4186592,5.0,END OF HALF,4186662,6.0,PUNT
21144,NCDA,00:59,4186559,4.0,TOUCHDOWN,4186614,5.0,TOUCHDOWN
21145,CASU,02:32,4186918,7.0,TOUCHDOWN,4187365,8.0,PUNT
21145,SCPR,01:15,4187057,7.0,END OF HALF,4187311,8.0,TOUCHDOWN
21146,LANI,00:44,4217777,8.0,DOWNS,4218905,9.0,TOUCHDOWN
21146,TXHT,04:31,4216241,7.0,TOUCHDOWN,4218831,8.0,PUNT
21147,TXMW,04:29,4185572,6.0,TOUCHDOWN,4186008,7.0,INTERCEPTION
21147,TXTA,00:02,4185588,6.0,END OF HALF,4185996,7.0,PUNT
21148,TXSF,06:54,4183161,5.0,FIELD GOAL,4183213,6.0,PUNT
21148,UTDX,02:26,4183174,5.0,FIELD GOAL,4183200,6.0,INTERCEPTION
21149,CTCE,00:43,4217703,8.0,MISSED FG,4219907,9.0,PUNT
21149,NYCW,00:09,4217709,8.0,END OF HALF,4219836,9.0,PUNT
21150,TNTC,01:47,4220502,6.0,TOUCHDOWN,4223107,7.0,FUMBLE
21150,VALY,01:08,4220534,8.0,END OF HALF,4223162,9.0,PUNT
21152,NYWA,03:58,4183058,6.0,FUMBLE,4183072,7.0,INTERCEPTION
21152,RIBT,00:23,4183069,7.0,END OF HALF,4183077,8.0,PUNT
21153,KYMU,03:04,4182591,7.0,TOUCHDOWN,4182699,8.0,PUNT
21153,TNAP,00:38,4182608,8.0,END OF HALF,4182712,9.0,TOUCHDOWN
21154,AZNO,00:04,4170959,8.0,END OF HALF,4171014,9.0,PUNT
21154,CASA,01:05,4170892,8.0,INTERCEPTION,4171114,9.0,PUNT
21155,CONO,01:15,4179706,6.0,PUNT,4179741,7.0,PUNT
21155,UTSO,00:49,4179714,6.0,END OF HALF,4179724,7.0,PUNT
21156,CADA,01:35,4169545,5.0,TOUCHDOWN,4170048,6.0,TOUCHDOWN
21156,CASL,00:14,4169800,6.0,END OF HALF,4170189,7.0,FIELD GOAL
21157,UTWB,01:32,4164060,6.0,FIELD GOAL,4164440,7.0,FUMBLE
21157,WAEA,03:37,4163873,6.0,PUNT,4164594,7.0,TOUCHDOWN
21158,ALSM,03:05,4178347,7.0,PUNT,4178394,8.0,FIELD GOAL
21158,TNCH,01:49,4178359,7.0,TOUCHDOWN,4178385,8.0,FIELD GOAL
21159,NCWE,03:36,4177944,6.0,FIELD GOAL,4177993,7.0,DOWNS
21159,SCCI,07:57,4177927,5.0,TOUCHDOWN,4177982,6.0,PUNT
21160,ARCE,00:57,4169511,7.0,INTERCEPTION,4169844,8.0,PUNT
21160,TXLA,00:10,4169728,8.0,END OF HALF,4170163,9.0,TOUCHDOWN
21161,ALJA,01:17,4162330,8.0,FUMBLE,4162707,9.0,MISSED FG
21161,TXSH,00:15,4162499,9.0,MISSED FG,4163009,10.0,TOUCHDOWN
21162,DCGT,00:34,4181317,8.0,FIELD GOAL,4181342,9.0,FIELD GOAL
21162,PABU,02:21,4181309,7.0,PUNT,4181327,8.0,TOUCHDOWN
21163,MSAL,01:40,4187033,7.0,PUNT,4187237,8.0,TOUCHDOWN
21163,TXSO,01:05,4187102,8.0,FIELD GOAL,4187193,9.0,PUNT
21164,IDST,01:02,4162172,5.0,END OF HALF,4162264,6.0,FIELD GOAL
21164,MTST,02:02,4162047,5.0,PUNT,4162611,6.0,FIELD GOAL
21165,LAMC,08:11,4215985,4.0,TOUCHDOWN,4216056,5.0,DOWNS
21165,TXIW,04:00,4216017,5.0,TOUCHDOWN,4216106,6.0,TOUCHDOWN
21166,DCHO,04:03,4211358,5.0,FIELD GOAL,4211393,6.0,PUNT
21166,VANO,00:53,4211382,5.0,END OF HALF,4211385,6.0,TOUCHDOWN
21167,INVA,00:27,4179669,7.0,END OF HALF,4179679,8.0,FIELD GOAL
21167,OHDA,02:46,4179636,6.0,FIELD GOAL,4179698,7.0,PUNT
21168,ALNO,03:42,4162170,8.0,PUNT,4162843,9.0,FIELD GOAL
21168,SCCH,01:49,4162492,9.0,MISSED FG,4163385,10.0,PUNT
21169,GAKS,01:54,4182378,5.0,PUNT,4183291,6.0,FIELD GOAL
